theta	divergence	ratio
5.76526234702	10	0.52411475882
5.76526234702	9	0.576526234702
5.50320496761	13	0.393086069115
10.4822951764	16	0.616605598612
6.81349186466	8	0.757054651629
8.64789352053	19	0.432394676026
3.40674593233	6	0.486677990333
6.55143448525	15	0.409464655328
4.45497544997	7	0.556871931246
5.2411475882	7	0.655143448525
4.97909020879	9	0.497909020879
6.28937710584	7	0.78617213823
6.81349186466	10	0.619408351333
2.6205737941	4	0.52411475882
7.07554924407	15	0.442221827754
5.2411475882	10	0.476467962564
4.19291807056	7	0.52411475882
2.6205737941	5	0.436762299017
5.2411475882	8	0.582349732022
6.55143448525	11	0.545952873771
6.55143448525	15	0.409464655328
2.88263117351	4	0.576526234702
3.14468855292	6	0.449241221846
8.90995089994	22	0.387389169563
6.55143448525	20	0.311973070726
8.64789352053	22	0.375995370458
3.40674593233	6	0.486677990333
10.7443525558	27	0.383726876993
5.76526234702	14	0.384350823135
7.07554924407	10	0.643231749461
3.14468855292	9	0.314468855292
5.76526234702	16	0.339133079236
7.59966400289	12	0.584589538684
4.71703282938	8	0.52411475882
3.93086069115	10	0.357350971923
7.8617213823	9	0.78617213823
2.88263117351	5	0.480438528918
4.71703282938	11	0.393086069115
8.38583614112	17	0.465879785618
10.4822951764	27	0.374367684871
3.93086069115	6	0.561551527307
3.93086069115	7	0.491357586394
3.40674593233	7	0.425843241541
10.220237797	23	0.425843241541
7.07554924407	11	0.589629103672
4.19291807056	6	0.598988295794
4.19291807056	6	0.598988295794
8.38583614112	22	0.364601571353
3.14468855292	5	0.52411475882
7.07554924407	14	0.471703282938
8.90995089994	11	0.742495908328
4.19291807056	8	0.465879785618
6.28937710584	17	0.349409839213
8.12377876171	14	0.541585250781
6.81349186466	13	0.486677990333
7.07554924407	8	0.78617213823
7.33760662348	21	0.333527573794
7.8617213823	11	0.655143448525
5.2411475882	8	0.582349732022
6.02731972643	8	0.669702191825
4.45497544997	10	0.404997768179
7.07554924407	8	0.78617213823
7.8617213823	11	0.655143448525
13.6269837293	37	0.358604834982
3.40674593233	6	0.486677990333
7.59966400289	14	0.506644266859
12.0546394529	15	0.753414965804
6.28937710584	15	0.393086069115
7.33760662348	15	0.458600413967
7.33760662348	16	0.431623919028
4.71703282938	9	0.471703282938
7.8617213823	12	0.604747798638
8.90995089994	21	0.404997768179
7.07554924407	11	0.589629103672
4.19291807056	3	1.04822951764
3.66880331174	8	0.407644812415
7.33760662348	20	0.349409839213
5.2411475882	14	0.349409839213
5.2411475882	8	0.582349732022
3.40674593233	4	0.681349186466
7.8617213823	18	0.413774809595
7.8617213823	12	0.604747798638
6.28937710584	10	0.571761555076
3.66880331174	9	0.366880331174
7.07554924407	17	0.393086069115
4.19291807056	10	0.381174370051
4.45497544997	8	0.494997272219
4.97909020879	7	0.622386276099
4.19291807056	12	0.322532159274
7.07554924407	19	0.353777462203
4.71703282938	8	0.52411475882
4.19291807056	9	0.419291807056
4.71703282938	13	0.336930916384
6.28937710584	19	0.314468855292
6.02731972643	14	0.401821315095
6.02731972643	7	0.753414965804
3.14468855292	3	0.78617213823
7.8617213823	18	0.413774809595
8.64789352053	16	0.508699618855
6.55143448525	14	0.436762299017
3.40674593233	6	0.486677990333
1.83440165587	4	0.366880331174
3.40674593233	3	0.851686483082
4.45497544997	11	0.371247954164
6.81349186466	11	0.567790988722
3.40674593233	6	0.486677990333
2.88263117351	4	0.576526234702
1.83440165587	3	0.458600413967
5.50320496761	14	0.366880331174
3.14468855292	5	0.52411475882
6.55143448525	16	0.385378499132
3.14468855292	4	0.628937710584
1.31028689705	2	0.436762299017
8.64789352053	28	0.298203224846
5.76526234702	7	0.720657793377
3.93086069115	8	0.436762299017
5.2411475882	7	0.655143448525
2.09645903528	1	1.04822951764
2.09645903528	6	0.299494147897
3.93086069115	7	0.491357586394
6.02731972643	11	0.502276643869
4.71703282938	6	0.673861832768
5.2411475882	7	0.655143448525
7.8617213823	6	1.12310305461
4.45497544997	10	0.404997768179
7.07554924407	10	0.643231749461
3.40674593233	6	0.486677990333
4.19291807056	4	0.838583614112
8.38583614112	21	0.381174370051
6.28937710584	16	0.369963359167
2.88263117351	5	0.480438528918
8.12377876171	20	0.3868466077
6.55143448525	18	0.344812341329
6.81349186466	11	0.567790988722
5.50320496761	12	0.423323459047
2.6205737941	1	1.31028689705
1.57234427646	4	0.314468855292
4.71703282938	10	0.428821166307
5.2411475882	10	0.476467962564
1.57234427646	3	0.393086069115
4.19291807056	7	0.52411475882
4.45497544997	8	0.494997272219
13.3649263499	17	0.742495908328
4.71703282938	4	0.943406565876
4.19291807056	9	0.419291807056
6.28937710584	10	0.571761555076
1.83440165587	3	0.458600413967
0.52411475882	1	0.26205737941
4.45497544997	11	0.371247954164
7.33760662348	11	0.611467218623
4.19291807056	10	0.381174370051
3.14468855292	7	0.393086069115
8.64789352053	12	0.665222578502
7.07554924407	13	0.505396374576
3.93086069115	9	0.393086069115
6.81349186466	16	0.400793639098
3.40674593233	4	0.681349186466
5.2411475882	10	0.476467962564
2.6205737941	6	0.374367684871
2.6205737941	4	0.52411475882
1.57234427646	3	0.393086069115
5.76526234702	13	0.411804453358
4.97909020879	8	0.553232245421
3.14468855292	4	0.628937710584
5.76526234702	11	0.480438528918
0.52411475882	1	0.26205737941
3.66880331174	8	0.407644812415
0.78617213823	2	0.26205737941
3.14468855292	6	0.449241221846
2.6205737941	6	0.374367684871
6.02731972643	15	0.376707482902
3.40674593233	5	0.567790988722
7.8617213823	15	0.491357586394
9.17200827935	19	0.458600413967
11.7925820734	34	0.336930916384
4.71703282938	12	0.362848679183
4.71703282938	12	0.362848679183
2.88263117351	6	0.411804453358
5.2411475882	9	0.52411475882
4.19291807056	9	0.419291807056
4.19291807056	7	0.52411475882
5.76526234702	8	0.640584705224
6.02731972643	12	0.463639978956
4.71703282938	10	0.428821166307
4.45497544997	11	0.371247954164
6.28937710584	16	0.369963359167
2.6205737941	3	0.655143448525
1.04822951764	2	0.349409839213
9.43406565876	26	0.349409839213
5.76526234702	10	0.52411475882
0.78617213823	3	0.196543034557
5.50320496761	9	0.550320496761
5.2411475882	10	0.476467962564
5.76526234702	14	0.384350823135
3.14468855292	6	0.449241221846
3.14468855292	5	0.52411475882
4.97909020879	12	0.383006939138
6.81349186466	11	0.567790988722
3.66880331174	7	0.458600413967
6.55143448525	18	0.344812341329
6.02731972643	9	0.602731972643
3.66880331174	5	0.611467218623
4.45497544997	11	0.371247954164
3.93086069115	8	0.436762299017
3.66880331174	7	0.458600413967
4.97909020879	11	0.414924184066
0.26205737941	0	0.26205737941
7.07554924407	11	0.589629103672
2.88263117351	4	0.576526234702
4.19291807056	6	0.598988295794
5.2411475882	11	0.436762299017
0.52411475882	2	0.174704919607
7.8617213823	15	0.491357586394
3.93086069115	9	0.393086069115
4.71703282938	6	0.673861832768
3.40674593233	6	0.486677990333
5.76526234702	13	0.411804453358
2.6205737941	6	0.374367684871
3.14468855292	7	0.393086069115
4.97909020879	9	0.497909020879
4.45497544997	13	0.318212532141
6.02731972643	14	0.401821315095
6.55143448525	12	0.503956498865
2.6205737941	4	0.52411475882
6.55143448525	9	0.655143448525
2.09645903528	5	0.349409839213
1.83440165587	4	0.366880331174
5.76526234702	13	0.411804453358
2.35851641469	5	0.393086069115
5.50320496761	12	0.423323459047
4.45497544997	5	0.742495908328
5.76526234702	11	0.480438528918
4.45497544997	8	0.494997272219
7.07554924407	18	0.372397328635
7.59966400289	16	0.447039058993
5.76526234702	6	0.823608906717
3.66880331174	7	0.458600413967
5.2411475882	11	0.436762299017
2.09645903528	2	0.698819678426
8.12377876171	9	0.812377876171
2.6205737941	6	0.374367684871
4.71703282938	8	0.52411475882
8.12377876171	12	0.624906058593
6.02731972643	7	0.753414965804
6.55143448525	9	0.655143448525
8.12377876171	22	0.353207772248
2.6205737941	4	0.52411475882
2.35851641469	7	0.294814551836
4.19291807056	11	0.349409839213
3.93086069115	10	0.357350971923
2.6205737941	6	0.374367684871
2.88263117351	4	0.576526234702
4.71703282938	13	0.336930916384
3.93086069115	8	0.436762299017
0.26205737941	0	0.26205737941
4.19291807056	13	0.299494147897
3.93086069115	4	0.78617213823
3.93086069115	7	0.491357586394
4.71703282938	8	0.52411475882
4.71703282938	11	0.393086069115
3.93086069115	6	0.561551527307
6.02731972643	13	0.430522837602
6.55143448525	13	0.467959606089
7.07554924407	17	0.393086069115
2.6205737941	6	0.374367684871
4.19291807056	7	0.52411475882
5.76526234702	13	0.411804453358
3.93086069115	8	0.436762299017
2.09645903528	6	0.299494147897
8.64789352053	20	0.411804453358
4.45497544997	8	0.494997272219
4.45497544997	2	1.48499181666
5.50320496761	10	0.500291360692
6.02731972643	11	0.502276643869
4.45497544997	5	0.742495908328
3.66880331174	7	0.458600413967
3.14468855292	9	0.314468855292
1.31028689705	3	0.327571724262
6.55143448525	9	0.655143448525
4.71703282938	14	0.314468855292
5.50320496761	13	0.393086069115
1.57234427646	5	0.26205737941
4.45497544997	8	0.494997272219
1.31028689705	2	0.436762299017
4.71703282938	9	0.471703282938
3.40674593233	5	0.567790988722
0.52411475882	2	0.174704919607
3.14468855292	6	0.449241221846
2.6205737941	2	0.873524598033
4.71703282938	13	0.336930916384
7.33760662348	14	0.489173774899
2.88263117351	3	0.720657793377
0.26205737941	1	0.131028689705
2.09645903528	4	0.419291807056
3.40674593233	5	0.567790988722
3.66880331174	6	0.52411475882
4.97909020879	12	0.383006939138
5.50320496761	13	0.393086069115
3.93086069115	10	0.357350971923
4.71703282938	11	0.393086069115
7.33760662348	12	0.564431278729
5.50320496761	12	0.423323459047
7.33760662348	14	0.489173774899
3.93086069115	13	0.280775763654
3.66880331174	9	0.366880331174
3.66880331174	5	0.611467218623
3.14468855292	7	0.393086069115
4.45497544997	7	0.556871931246
5.50320496761	12	0.423323459047
6.81349186466	17	0.378527325814
6.55143448525	20	0.311973070726
6.02731972643	16	0.354548219202
5.76526234702	13	0.411804453358
8.12377876171	21	0.369262670987
3.93086069115	4	0.78617213823
5.2411475882	15	0.327571724262
1.83440165587	5	0.305733609312
1.83440165587	2	0.611467218623
3.40674593233	8	0.378527325814
3.93086069115	11	0.327571724262
3.66880331174	6	0.52411475882
7.07554924407	9	0.707554924407
6.55143448525	16	0.385378499132
1.31028689705	1	0.655143448525
4.19291807056	9	0.419291807056
4.45497544997	15	0.278435965623
2.6205737941	4	0.52411475882
7.8617213823	9	0.78617213823
4.19291807056	9	0.419291807056
6.28937710584	13	0.449241221846
9.43406565876	24	0.37736262635
1.04822951764	4	0.209645903528
2.35851641469	7	0.294814551836
3.66880331174	1	1.83440165587
3.14468855292	8	0.349409839213
2.35851641469	5	0.393086069115
4.19291807056	8	0.465879785618
7.8617213823	16	0.462454198959
6.81349186466	16	0.400793639098
1.31028689705	1	0.655143448525
4.97909020879	4	0.995818041758
2.35851641469	7	0.294814551836
6.28937710584	18	0.331019847676
6.02731972643	13	0.430522837602
3.14468855292	5	0.52411475882
3.14468855292	3	0.78617213823
1.04822951764	2	0.349409839213
4.45497544997	9	0.445497544997
12.5787542117	25	0.483798238911
5.50320496761	16	0.323717939271
4.97909020879	9	0.497909020879
2.35851641469	6	0.336930916384
2.88263117351	4	0.576526234702
1.57234427646	5	0.26205737941
2.6205737941	5	0.436762299017
5.76526234702	14	0.384350823135
2.88263117351	5	0.480438528918
7.07554924407	7	0.884443655509
3.66880331174	8	0.407644812415
1.31028689705	2	0.436762299017
0.78617213823	3	0.196543034557
2.6205737941	6	0.374367684871
3.14468855292	8	0.349409839213
2.88263117351	6	0.411804453358
7.59966400289	12	0.584589538684
4.71703282938	10	0.428821166307
4.45497544997	5	0.742495908328
2.09645903528	4	0.419291807056
6.28937710584	8	0.698819678426
1.83440165587	5	0.305733609312
4.19291807056	8	0.465879785618
3.66880331174	8	0.407644812415
10.7443525558	32	0.325586441085
4.19291807056	9	0.419291807056
2.6205737941	5	0.436762299017
7.33760662348	21	0.333527573794
2.88263117351	4	0.576526234702
3.14468855292	8	0.349409839213
3.93086069115	4	0.78617213823
4.45497544997	7	0.556871931246
0.0	18	0.0
3.40674593233	11	0.283895494361
2.6205737941	7	0.327571724262
3.40674593233	5	0.567790988722
4.71703282938	4	0.943406565876
2.09645903528	5	0.349409839213
1.57234427646	3	0.393086069115
1.57234427646	2	0.52411475882
3.40674593233	4	0.681349186466
1.31028689705	3	0.327571724262
5.50320496761	11	0.458600413967
2.88263117351	7	0.360328896689
3.14468855292	6	0.449241221846
4.45497544997	9	0.445497544997
4.97909020879	15	0.311193138049
4.45497544997	10	0.404997768179
3.40674593233	5	0.567790988722
2.88263117351	8	0.320292352612
3.40674593233	10	0.309704175666
4.19291807056	4	0.838583614112
6.02731972643	13	0.430522837602
8.12377876171	21	0.369262670987
8.90995089994	29	0.296998363331
3.40674593233	6	0.486677990333
8.64789352053	22	0.375995370458
3.14468855292	4	0.628937710584
2.6205737941	5	0.436762299017
4.97909020879	12	0.383006939138
4.97909020879	10	0.452644564435
2.6205737941	3	0.655143448525
3.93086069115	5	0.655143448525
1.31028689705	2	0.436762299017
4.97909020879	6	0.711298601256
6.02731972643	13	0.430522837602
5.2411475882	6	0.748735369743
4.71703282938	9	0.471703282938
7.8617213823	19	0.393086069115
5.76526234702	8	0.640584705224
7.59966400289	19	0.379983200144
4.19291807056	7	0.52411475882
2.6205737941	3	0.655143448525
2.35851641469	4	0.471703282938
7.07554924407	7	0.884443655509
4.71703282938	6	0.673861832768
6.02731972643	17	0.334851095913
3.66880331174	7	0.458600413967
3.14468855292	9	0.314468855292
6.28937710584	11	0.52411475882
7.07554924407	10	0.643231749461
1.31028689705	0	1.31028689705
5.2411475882	11	0.436762299017
8.12377876171	10	0.738525341973
1.04822951764	2	0.349409839213
1.31028689705	3	0.327571724262
1.57234427646	1	0.78617213823
4.97909020879	14	0.331939347253
1.31028689705	2	0.436762299017
2.09645903528	2	0.698819678426
0.26205737941	1	0.131028689705
2.35851641469	5	0.393086069115
2.88263117351	10	0.26205737941
7.33760662348	12	0.564431278729
3.40674593233	5	0.567790988722
4.45497544997	7	0.556871931246
3.93086069115	10	0.357350971923
2.35851641469	4	0.471703282938
5.2411475882	4	1.04822951764
1.31028689705	1	0.655143448525
3.66880331174	9	0.366880331174
3.40674593233	8	0.378527325814
3.14468855292	6	0.449241221846
4.45497544997	13	0.318212532141
6.02731972643	7	0.753414965804
1.57234427646	3	0.393086069115
4.71703282938	7	0.589629103672
2.6205737941	6	0.374367684871
3.40674593233	7	0.425843241541
2.88263117351	8	0.320292352612
8.38583614112	18	0.441359796901
2.88263117351	4	0.576526234702
6.28937710584	12	0.483798238911
2.6205737941	5	0.436762299017
0.78617213823	0	0.78617213823
4.71703282938	6	0.673861832768
1.31028689705	4	0.26205737941
4.45497544997	8	0.494997272219
2.09645903528	4	0.419291807056
5.76526234702	11	0.480438528918
6.55143448525	16	0.385378499132
3.66880331174	6	0.52411475882
4.19291807056	8	0.465879785618
2.35851641469	4	0.471703282938
0.0	18	0.0
3.14468855292	3	0.78617213823
2.6205737941	5	0.436762299017
2.6205737941	6	0.374367684871
2.09645903528	4	0.419291807056
2.6205737941	7	0.327571724262
1.57234427646	1	0.78617213823
2.6205737941	7	0.327571724262
4.71703282938	9	0.471703282938
1.04822951764	3	0.26205737941
3.14468855292	7	0.393086069115
7.8617213823	16	0.462454198959
2.35851641469	3	0.589629103672
3.14468855292	8	0.349409839213
4.71703282938	9	0.471703282938
6.81349186466	15	0.425843241541
2.88263117351	7	0.360328896689
5.2411475882	17	0.291174866011
1.04822951764	3	0.26205737941
6.02731972643	16	0.354548219202
4.97909020879	14	0.331939347253
8.90995089994	14	0.593996726663
4.19291807056	8	0.465879785618
1.31028689705	2	0.436762299017
5.50320496761	3	1.3758012419
3.14468855292	6	0.449241221846
5.2411475882	7	0.655143448525
3.66880331174	3	0.917200827935
0.52411475882	2	0.174704919607
1.31028689705	2	0.436762299017
2.35851641469	4	0.471703282938
4.71703282938	15	0.294814551836
1.83440165587	3	0.458600413967
4.71703282938	8	0.52411475882
4.45497544997	7	0.556871931246
2.88263117351	7	0.360328896689
1.04822951764	2	0.349409839213
4.71703282938	8	0.52411475882
4.97909020879	11	0.414924184066
3.14468855292	3	0.78617213823
6.81349186466	12	0.52411475882
1.83440165587	3	0.458600413967
4.45497544997	7	0.556871931246
7.8617213823	16	0.462454198959
1.83440165587	5	0.305733609312
2.88263117351	4	0.576526234702
0.78617213823	3	0.196543034557
3.66880331174	9	0.366880331174
0.78617213823	2	0.26205737941
4.19291807056	9	0.419291807056
3.14468855292	7	0.393086069115
0.78617213823	1	0.393086069115
3.40674593233	6	0.486677990333
3.93086069115	12	0.302373899319
4.45497544997	12	0.342690419228
2.6205737941	7	0.327571724262
1.31028689705	2	0.436762299017
4.45497544997	9	0.445497544997
3.66880331174	4	0.733760662348
4.45497544997	7	0.556871931246
1.83440165587	4	0.366880331174
2.88263117351	3	0.720657793377
1.31028689705	3	0.327571724262
3.40674593233	3	0.851686483082
3.14468855292	8	0.349409839213
5.2411475882	3	1.31028689705
7.07554924407	21	0.32161587473
3.66880331174	7	0.458600413967
2.6205737941	3	0.655143448525
2.35851641469	2	0.78617213823
4.45497544997	6	0.636425064281
0.78617213823	1	0.393086069115
4.45497544997	11	0.371247954164
2.88263117351	5	0.480438528918
3.40674593233	13	0.243338995166
3.93086069115	5	0.655143448525
0.26205737941	1	0.131028689705
2.6205737941	5	0.436762299017
3.93086069115	5	0.655143448525
3.93086069115	10	0.357350971923
4.71703282938	11	0.393086069115
1.57234427646	3	0.393086069115
7.8617213823	18	0.413774809595
5.50320496761	4	1.10064099352
3.14468855292	7	0.393086069115
2.6205737941	6	0.374367684871
2.35851641469	6	0.336930916384
2.09645903528	3	0.52411475882
5.2411475882	10	0.476467962564
3.93086069115	11	0.327571724262
6.02731972643	17	0.334851095913
4.45497544997	2	1.48499181666
3.66880331174	7	0.458600413967
2.88263117351	4	0.576526234702
5.50320496761	9	0.550320496761
3.14468855292	7	0.393086069115
2.88263117351	5	0.480438528918
0.78617213823	3	0.196543034557
3.93086069115	7	0.491357586394
4.45497544997	9	0.445497544997
1.31028689705	4	0.26205737941
3.93086069115	5	0.655143448525
4.19291807056	5	0.698819678426
4.71703282938	7	0.589629103672
2.88263117351	8	0.320292352612
1.04822951764	3	0.26205737941
3.14468855292	6	0.449241221846
1.31028689705	2	0.436762299017
3.93086069115	5	0.655143448525
3.14468855292	4	0.628937710584
4.71703282938	11	0.393086069115
3.40674593233	9	0.340674593233
2.88263117351	5	0.480438528918
0.0	18	0.0
2.88263117351	7	0.360328896689
4.45497544997	7	0.556871931246
3.40674593233	4	0.681349186466
6.81349186466	8	0.757054651629
0.26205737941	0	0.26205737941
0.78617213823	2	0.26205737941
0.78617213823	0	0.78617213823
2.09645903528	1	1.04822951764
2.09645903528	4	0.419291807056
2.88263117351	8	0.320292352612
5.50320496761	14	0.366880331174
1.83440165587	2	0.611467218623
1.83440165587	4	0.366880331174
3.14468855292	8	0.349409839213
2.09645903528	3	0.52411475882
2.6205737941	5	0.436762299017
6.55143448525	15	0.409464655328
0.52411475882	1	0.26205737941
1.83440165587	3	0.458600413967
5.2411475882	10	0.476467962564
3.66880331174	11	0.305733609312
3.14468855292	7	0.393086069115
3.66880331174	10	0.333527573794
5.2411475882	13	0.374367684871
4.71703282938	5	0.78617213823
6.28937710584	20	0.299494147897
4.19291807056	7	0.52411475882
3.40674593233	7	0.425843241541
3.40674593233	6	0.486677990333
2.09645903528	6	0.299494147897
0.0	17	0.0
2.35851641469	4	0.471703282938
2.6205737941	4	0.52411475882
4.71703282938	10	0.428821166307
1.57234427646	2	0.52411475882
3.14468855292	9	0.314468855292
2.09645903528	7	0.26205737941
1.31028689705	4	0.26205737941
1.04822951764	2	0.349409839213
2.09645903528	1	1.04822951764
1.04822951764	1	0.52411475882
4.45497544997	9	0.445497544997
4.97909020879	9	0.497909020879
4.97909020879	9	0.497909020879
0.52411475882	1	0.26205737941
2.09645903528	4	0.419291807056
4.45497544997	11	0.371247954164
4.45497544997	8	0.494997272219
4.45497544997	10	0.404997768179
2.88263117351	6	0.411804453358
7.07554924407	20	0.336930916384
1.04822951764	3	0.26205737941
3.93086069115	8	0.436762299017
6.55143448525	10	0.595584953204
2.35851641469	6	0.336930916384
3.93086069115	9	0.393086069115
3.93086069115	6	0.561551527307
1.04822951764	1	0.52411475882
3.66880331174	8	0.407644812415
2.09645903528	4	0.419291807056
1.31028689705	2	0.436762299017
5.2411475882	13	0.374367684871
0.78617213823	1	0.393086069115
2.88263117351	6	0.411804453358
4.19291807056	10	0.381174370051
7.07554924407	20	0.336930916384
6.28937710584	14	0.419291807056
7.59966400289	8	0.844407111432
0.78617213823	1	0.393086069115
5.76526234702	7	0.720657793377
2.09645903528	3	0.52411475882
0.0	18	0.0
1.31028689705	4	0.26205737941
3.66880331174	7	0.458600413967
6.55143448525	16	0.385378499132
4.71703282938	9	0.471703282938
1.57234427646	3	0.393086069115
4.71703282938	11	0.393086069115
1.57234427646	1	0.78617213823
4.45497544997	6	0.636425064281
3.66880331174	3	0.917200827935
4.71703282938	11	0.393086069115
4.45497544997	3	1.11374386249
2.09645903528	4	0.419291807056
1.04822951764	2	0.349409839213
1.31028689705	3	0.327571724262
3.93086069115	4	0.78617213823
4.45497544997	4	0.890995089994
2.6205737941	3	0.655143448525
4.19291807056	12	0.322532159274
1.31028689705	2	0.436762299017
1.57234427646	5	0.26205737941
6.81349186466	17	0.378527325814
0.78617213823	3	0.196543034557
1.31028689705	2	0.436762299017
2.35851641469	4	0.471703282938
4.45497544997	7	0.556871931246
2.88263117351	7	0.360328896689
3.14468855292	4	0.628937710584
3.14468855292	7	0.393086069115
4.97909020879	11	0.414924184066
5.2411475882	13	0.374367684871
4.45497544997	8	0.494997272219
3.40674593233	6	0.486677990333
3.93086069115	7	0.491357586394
3.66880331174	4	0.733760662348
1.83440165587	3	0.458600413967
8.38583614112	18	0.441359796901
3.40674593233	5	0.567790988722
1.04822951764	3	0.26205737941
2.35851641469	3	0.589629103672
0.26205737941	0	0.26205737941
3.66880331174	5	0.611467218623
2.35851641469	4	0.471703282938
2.09645903528	6	0.299494147897
1.83440165587	2	0.611467218623
2.09645903528	6	0.299494147897
3.40674593233	5	0.567790988722
2.88263117351	5	0.480438528918
1.57234427646	3	0.393086069115
0.0	18	0.0
2.6205737941	5	0.436762299017
4.97909020879	13	0.355649300628
2.6205737941	7	0.327571724262
4.45497544997	10	0.404997768179
3.66880331174	8	0.407644812415
0.78617213823	1	0.393086069115
3.14468855292	6	0.449241221846
3.14468855292	5	0.52411475882
2.6205737941	4	0.52411475882
1.83440165587	2	0.611467218623
4.45497544997	8	0.494997272219
3.93086069115	9	0.393086069115
2.88263117351	9	0.288263117351
0.52411475882	2	0.174704919607
2.6205737941	5	0.436762299017
4.19291807056	4	0.838583614112
5.50320496761	8	0.611467218623
4.97909020879	9	0.497909020879
0.0	17	0.0
2.09645903528	5	0.349409839213
3.40674593233	5	0.567790988722
1.57234427646	3	0.393086069115
2.09645903528	2	0.698819678426
3.40674593233	4	0.681349186466
3.14468855292	5	0.52411475882
4.45497544997	6	0.636425064281
1.04822951764	3	0.26205737941
2.35851641469	8	0.26205737941
2.09645903528	1	1.04822951764
0.52411475882	1	0.26205737941
3.14468855292	10	0.285880777538
6.28937710584	9	0.628937710584
2.88263117351	6	0.411804453358
2.6205737941	4	0.52411475882
6.55143448525	13	0.467959606089
4.19291807056	14	0.279527871371
4.19291807056	11	0.349409839213
6.28937710584	22	0.273451178515
5.50320496761	12	0.423323459047
3.66880331174	3	0.917200827935
3.14468855292	8	0.349409839213
3.14468855292	6	0.449241221846
0.78617213823	1	0.393086069115
4.71703282938	5	0.78617213823
2.6205737941	7	0.327571724262
2.88263117351	3	0.720657793377
2.88263117351	6	0.411804453358
1.31028689705	4	0.26205737941
3.93086069115	11	0.327571724262
3.66880331174	10	0.333527573794
1.57234427646	2	0.52411475882
0.78617213823	0	0.78617213823
1.83440165587	2	0.611467218623
1.83440165587	4	0.366880331174
3.66880331174	7	0.458600413967
5.76526234702	14	0.384350823135
3.14468855292	9	0.314468855292
5.50320496761	8	0.611467218623
1.31028689705	3	0.327571724262
1.31028689705	0	1.31028689705
12.5787542117	11	1.04822951764
1.31028689705	3	0.327571724262
2.09645903528	2	0.698819678426
4.19291807056	10	0.381174370051
3.40674593233	7	0.425843241541
2.09645903528	7	0.26205737941
3.14468855292	6	0.449241221846
3.66880331174	5	0.611467218623
1.83440165587	5	0.305733609312
3.66880331174	8	0.407644812415
2.09645903528	6	0.299494147897
3.14468855292	5	0.52411475882
7.8617213823	3	1.96543034557
3.14468855292	5	0.52411475882
4.45497544997	6	0.636425064281
0.52411475882	2	0.174704919607
2.35851641469	7	0.294814551836
1.04822951764	1	0.52411475882
4.19291807056	6	0.598988295794
2.35851641469	4	0.471703282938
2.09645903528	3	0.52411475882
4.71703282938	11	0.393086069115
1.04822951764	2	0.349409839213
4.71703282938	4	0.943406565876
5.2411475882	8	0.582349732022
3.93086069115	10	0.357350971923
2.35851641469	7	0.294814551836
0.52411475882	2	0.174704919607
0.0	14	0.0
1.31028689705	1	0.655143448525
4.19291807056	6	0.598988295794
8.64789352053	6	1.23541336008
4.71703282938	11	0.393086069115
2.09645903528	4	0.419291807056
6.02731972643	9	0.602731972643
3.66880331174	7	0.458600413967
4.19291807056	8	0.465879785618
2.88263117351	4	0.576526234702
2.35851641469	2	0.78617213823
1.83440165587	3	0.458600413967
4.45497544997	9	0.445497544997
2.88263117351	2	0.960877057836
5.76526234702	15	0.360328896689
2.09645903528	5	0.349409839213
2.6205737941	7	0.327571724262
3.40674593233	10	0.309704175666
1.04822951764	2	0.349409839213
2.88263117351	5	0.480438528918
0.78617213823	1	0.393086069115
2.35851641469	4	0.471703282938
1.57234427646	2	0.52411475882
4.19291807056	12	0.322532159274
6.28937710584	10	0.571761555076
1.83440165587	4	0.366880331174
1.57234427646	3	0.393086069115
3.14468855292	8	0.349409839213
3.93086069115	10	0.357350971923
1.57234427646	3	0.393086069115
5.2411475882	8	0.582349732022
1.31028689705	3	0.327571724262
4.97909020879	13	0.355649300628
2.09645903528	5	0.349409839213
3.40674593233	4	0.681349186466
2.6205737941	2	0.873524598033
2.6205737941	4	0.52411475882
4.97909020879	9	0.497909020879
3.40674593233	5	0.567790988722
2.09645903528	3	0.52411475882
4.45497544997	12	0.342690419228
2.09645903528	5	0.349409839213
2.6205737941	7	0.327571724262
2.09645903528	3	0.52411475882
0.78617213823	1	0.393086069115
3.40674593233	7	0.425843241541
2.88263117351	6	0.411804453358
2.09645903528	5	0.349409839213
1.57234427646	3	0.393086069115
2.6205737941	4	0.52411475882
3.14468855292	4	0.628937710584
3.93086069115	7	0.491357586394
1.31028689705	4	0.26205737941
2.88263117351	4	0.576526234702
3.40674593233	9	0.340674593233
2.6205737941	6	0.374367684871
5.2411475882	5	0.873524598033
1.04822951764	2	0.349409839213
1.31028689705	2	0.436762299017
1.83440165587	3	0.458600413967
3.40674593233	7	0.425843241541
3.14468855292	4	0.628937710584
1.04822951764	3	0.26205737941
2.09645903528	4	0.419291807056
4.71703282938	14	0.314468855292
3.93086069115	10	0.357350971923
3.40674593233	6	0.486677990333
0.26205737941	1	0.131028689705
3.14468855292	5	0.52411475882
4.97909020879	11	0.414924184066
1.83440165587	4	0.366880331174
3.40674593233	9	0.340674593233
1.04822951764	0	1.04822951764
0.78617213823	2	0.26205737941
4.19291807056	11	0.349409839213
0.78617213823	2	0.26205737941
3.66880331174	8	0.407644812415
1.04822951764	2	0.349409839213
1.31028689705	2	0.436762299017
1.57234427646	6	0.224620610923
0.78617213823	2	0.26205737941
0.52411475882	2	0.174704919607
